PredictedValue,PredictionConfidencePercentage,PredictionGroup,CREDIT_SCORE,AGE,BALANCE,HAS_ZERO_BALANCE,PRODUCTS_NUMBER,ACTIVE_MEMBER,GENDER,CUSTOMER_ID,AGE_SQ,AGE_GROUP,TENURE,TENURE_SQ,TENURE_GROUP,BALANCE_SALARY_RATIO,PRODUCT_SEGMENT,CREDIT_CARD,CREDIT_TIER,HEALTH_SCORE,AGE_TENURE_INTERACTION,ESTIMATED_SALARY,CHURN,Base_Revenue,FTP_Cost,Allocated_Cost,PD_Risk,Survival_Probability,Risk_Adjusted_Margin,Risk_Adjusted_CLV
0,0.70963501917164,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,604,34,0.0,1,2,1,Male,15745431,1156,2,7,49,3,0.0,2,1,2,70.04,87.0,188078.55,0,981.83,258.06,225,0.0984,0.7096,449.69,726.14
0,0.664886969370829,ACTIVE_MEMBER <= 0.0;HAS_ZERO_BALANCE > 0.0;CREDIT_SCORE > 450.0 AND CREDIT_SCORE <= 500.0,643,48,0.0,1,2,0,Male,15649508,2304,2,8,64,3,0.0,2,1,2,22.43,104.0,174729.3,0,926.29,212.37,200,0.0828,0.6649,471.37,662.17
0,0.704214964971098,AGE <= 32.8,690,30,0.0,1,2,1,Female,15812611,900,2,5,25,3,0.0,2,0,3,66.9,65.0,78700.03,0,393.03,103.94,225,0.064,0.7042,59.99,95.26
0,0.687827680319821,AGE <= 32.8,558,31,0.0,1,1,0,Male,15619699,961,2,7,49,3,0.0,1,1,1,19.58,85.5,198269.08,0,964.24,271.97,150,0.1168,0.6878,478.93,722.83
1,0.713007561447121,AGE > 40.2;ACTIVE_MEMBER <= 0.0,637,51,104682.83,0,1,0,Male,15813946,2601,3,1,1,1,1.8941,1,1,2,8.37,35.5,55266.96,1,3984.67,827.56,150,0.0852,0.287,2750.9,969.9
1,0.727698386220287,ACTIVE_MEMBER <= 0.0;GENDER IN ['Female'];BALANCE > 75269.427 AND BALANCE <= 125449.04500000001,648,45,118886.55,0,1,0,Female,15762762,2025,2,5,25,3,2.3024,1,0,2,16.48,72.5,51636.7,0,4793.01,1363.37,150,0.0808,0.2723,3014.65,990.86
0,0.675945898690158,AGE <= 32.8,652,28,156823.7,0,2,0,Male,15629793,784,1,8,64,3,0.791,2,1,2,22.52,94.0,198251.52,0,6304.35,1284.57,200,0.0792,0.6759,4438.05,6454.46
0,0.643161830120405,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,808,39,124216.93,0,1,1,Male,15781298,1521,2,3,9,2,0.7245,1,0,4,64.08,49.5,171442.36,0,5333.5,1546.09,175,0.0168,0.6432,3551.72,4658.62
1,0.705483873160517,ACTIVE_MEMBER <= 0.0;GENDER IN ['Female'];BALANCE > 75269.427 AND BALANCE <= 125449.04500000001,551,26,144258.52,0,1,0,Female,15622658,676,1,2,4,2,2.898,1,1,1,9.51,33.0,49778.79,0,6072.76,1807.02,150,0.1196,0.2945,3623.5,1323.07
1,0.678130889006735,PRODUCTS_NUMBER <= 1.0;TENURE <= 0.0,711,26,128793.63,0,1,0,Male,15658980,676,1,9,81,3,6.6864,1,1,3,25.11,103.0,19262.05,0,5186.23,1383.4,150,0.0556,0.3219,3449.73,1423.9
0,0.631630075194768,AGE <= 32.8,467,28,126315.26,0,1,0,Male,15701936,784,1,10,100,3,3.9047,1,1,1,24.67,114.0,32349.29,1,6812.42,2033.0,150,0.1532,0.6316,3920.19,4956.64
0,0.690832331016724,ACTIVE_MEMBER <= 0.0;HAS_ZERO_BALANCE > 0.0;CREDIT_SCORE > 450.0 AND CREDIT_SCORE <= 500.0,789,40,0.0,1,2,0,Female,15686917,1600,2,4,16,2,0.0,2,1,4,15.89,60.0,137402.27,0,594.55,167.78,200,0.0244,0.6908,221.24,337.04
0,0.70963501917164,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,602,33,0.0,1,2,1,Male,15807312,1089,2,5,25,3,0.0,2,0,2,66.02,66.5,64038.34,0,316.19,64.64,225,0.0992,0.7096,23.92,38.62
0,0.70963501917164,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,576,39,0.0,1,2,1,Male,15574523,1521,2,1,1,1,0.0,2,1,1,57.76,29.5,68814.23,0,295.08,59.13,225,0.1096,0.7096,9.75,15.74
0,0.643161830120405,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,584,38,115341.55,0,1,1,Male,15724200,1444,2,1,1,1,0.6643,1,0,2,57.84,29.0,173632.92,0,5269.25,1064.81,175,0.1064,0.6432,3600.71,4722.87
0,0.657536675028816,AGE <= 32.8,593,32,99162.29,0,1,0,Male,15738224,1024,2,6,36,3,0.7724,1,1,2,17.93,76.0,128384.11,0,4448.46,1090.72,150,0.1028,0.6575,2877.98,3950.51
0,0.606493096836995,PRODUCTS_NUMBER > 1.0 AND PRODUCTS_NUMBER <= 2.0;TENURE <= 1.0,705,48,156848.13,0,2,1,Female,15593283,2304,2,1,1,1,1.5767,2,1,3,59.05,34.0,99475.95,1,7343.4,1926.45,225,0.058,0.6065,4890.82,5704.29
0,0.629928900243356,AGE > 62.400000000000006;ACTIVE_MEMBER > 0.0,595,64,105736.32,0,1,1,Female,15814690,4096,3,2,4,2,1.1757,1,1,2,59.95,52.0,89935.73,1,4468.73,1108.9,175,0.102,0.6299,2859.98,3596.53
1,0.725856660335252,ACTIVE_MEMBER <= 0.0;GENDER IN ['Female'];BALANCE > 75269.427 AND BALANCE <= 125449.04500000001,699,41,200117.76,0,2,0,Female,15807245,1681,2,1,1,1,2.1257,2,1,3,8.99,30.5,94142.35,0,8313.27,2225.57,200,0.0604,0.2741,5532.08,1834.61
1,0.63551130286955,PRODUCTS_NUMBER <= 1.0;TENURE <= 0.0,516,46,62212.29,0,1,1,Female,15799358,2116,2,6,36,3,0.3624,1,0,1,67.16,83.0,171681.86,1,3202.88,784.58,175,0.1336,0.3645,1943.6,959.32
0,0.696218302797171,AGE <= 32.8,838,31,0.0,1,2,0,Male,15616172,961,2,2,4,2,0.0,2,1,4,12.38,35.5,8222.96,0,50.0,10.21,200,0.005,0.6962,-159.41,-246.94
0,0.70963501917164,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,587,39,0.0,1,2,1,Male,15777958,1521,2,10,100,3,0.0,2,1,2,75.87,119.5,170409.45,0,796.49,177.31,225,0.1052,0.7096,352.71,569.54
0,0.643161830120405,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,750,38,151532.4,0,1,1,Male,15809124,1444,2,5,25,3,3.2549,1,1,4,67.5,69.0,46555.15,0,6053.68,1811.64,175,0.04,0.6432,3904.36,5121.15
1,0.678130889006735,PRODUCTS_NUMBER <= 1.0;TENURE <= 0.0,581,39,121523.51,0,1,0,Male,15616367,1521,2,1,1,1,0.7517,1,0,2,7.81,29.5,161655.55,1,5711.07,1339.74,150,0.1076,0.3219,3767.11,1554.9
0,0.655539884877461,ACTIVE_MEMBER > 0.0;HAS_ZERO_BALANCE > 0.0;CREDIT_SCORE > 450.0 AND CREDIT_SCORE <= 550.0,484,41,0.0,1,1,1,Male,15687385,1681,2,5,25,3,0.0,1,1,1,64.84,70.5,74267.35,0,392.09,91.15,175,0.1464,0.6555,107.5,146.64
0,0.704214964971098,AGE <= 32.8,576,26,0.0,1,2,1,Male,15607877,676,1,8,64,3,0.0,2,0,1,71.76,93.0,34101.06,0,166.51,35.85,225,0.1096,0.7042,-84.0,-133.39
0,0.62905295749706,PRODUCTS_NUMBER > 1.0 AND PRODUCTS_NUMBER <= 2.0;TENURE <= 1.0,567,46,68238.51,0,2,1,Female,15736327,2116,2,1,1,1,0.6228,2,1,1,57.67,33.0,109572.58,0,3194.75,954.32,225,0.1132,0.6291,1787.28,2241.3
0,0.652209458680853,AGE <= 32.8,638,30,136808.53,0,2,1,Male,15746704,900,2,9,81,3,1.2829,2,1,2,74.38,105.0,106642.97,0,4972.11,1109.01,225,0.0848,0.6522,3329.59,4494.2
0,0.648595025924006,AGE <= 32.8,646,24,92398.08,0,1,1,Male,15778304,576,1,0,0,1,4.8895,1,1,2,56.46,12.0,18897.29,0,3994.99,1057.4,175,0.0816,0.6486,2537.16,3385.67
0,0.643161830120405,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,658,40,143566.12,0,1,1,Female,15588456,1600,2,5,25,3,0.7572,1,1,2,66.58,70.0,189607.71,0,6225.08,1271.19,175,0.0768,0.6432,4411.87,5786.83
0,0.70963501917164,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,590,38,0.0,1,2,1,Female,15664035,1444,2,9,81,3,0.0,2,1,2,73.9,109.0,148750.16,0,799.32,165.18,225,0.104,0.7096,366.59,591.95
0,0.662232731867614,AGE <= 32.8,546,25,127728.24,0,2,1,Male,15596405,625,1,7,49,3,1.2132,2,1,1,69.46,82.5,105279.74,0,6377.41,1732.58,225,0.1216,0.6622,3882.38,5408.6
0,0.690832331016724,ACTIVE_MEMBER <= 0.0;HAS_ZERO_BALANCE > 0.0;CREDIT_SCORE > 450.0 AND CREDIT_SCORE <= 500.0,603,34,0.0,1,2,0,Female,15815097,1156,2,9,81,3,0.0,2,1,2,24.03,107.0,167916.35,0,823.8,217.09,200,0.0988,0.6908,366.53,558.38
0,0.643161830120405,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,619,38,119658.49,0,1,1,Female,15762708,1444,2,10,100,3,13.8388,1,1,2,76.19,119.0,8646.58,0,4335.36,1161.95,175,0.0924,0.6432,2721.36,3569.47
0,0.70963501917164,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,678,34,0.0,1,2,1,Female,15776211,1156,2,6,36,3,0.0,2,1,3,68.78,77.0,124592.84,0,621.92,138.75,225,0.0688,0.7096,240.41,388.2
0,0.631630075194768,AGE <= 32.8,459,26,149879.66,0,1,0,Male,15626012,676,1,4,16,2,2.9966,1,0,1,12.59,53.0,50016.17,0,6463.04,1929.15,150,0.1564,0.6316,3698.25,4676.02
0,0.675945898690158,AGE <= 32.8,671,28,119859.52,0,2,0,Male,15792077,784,1,8,64,3,0.9556,2,1,3,22.71,94.0,125422.66,0,5250.44,1343.26,200,0.0716,0.6759,3441.75,5005.48
1,0.713379585256645,AGE > 40.2;ACTIVE_MEMBER <= 0.0,501,43,104533.24,0,1,0,Male,15718765,1849,2,6,36,3,1.2886,1,0,1,17.01,81.5,81123.59,1,4328.23,1285.29,150,0.1396,0.2866,2489.09,876.06
1,0.678130889006735,PRODUCTS_NUMBER <= 1.0;TENURE <= 0.0,719,37,145382.61,0,1,0,Male,15576615,1369,2,10,100,3,1.808,1,1,3,27.19,118.5,80408.59,0,6567.71,1421.36,150,0.0524,0.3219,4734.54,1954.21
0,0.643161830120405,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,681,37,121231.39,0,1,1,Female,15752650,1369,2,6,36,3,0.8283,1,1,3,68.81,78.5,146366.08,0,5858.79,1409.1,175,0.0676,0.6432,3985.72,5227.87
0,0.637139547675359,AGE <= 32.8,706,24,141078.57,0,1,1,Male,15797502,576,1,2,4,2,5.7812,1,1,3,61.06,32.0,24402.87,0,5565.52,1299.93,175,0.0576,0.6371,3854.97,4960.52
0,0.701605912538044,AGE <= 32.8,763,32,108465.65,0,2,0,Female,15687329,1024,2,1,1,1,1.7913,2,1,4,9.63,26.0,60552.44,1,3873.67,1067.23,200,0.0348,0.7016,2515.74,3962.75
0,0.680344782480366,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,716,39,70657.61,0,2,1,Male,15779423,1521,2,1,1,1,0.9239,2,1,3,59.16,29.5,76476.05,0,3355.12,921.84,225,0.0536,0.6803,2089.92,3081.52
1,0.678130889006735,PRODUCTS_NUMBER <= 1.0;TENURE <= 0.0,507,40,120105.43,0,1,0,Male,15619514,1600,2,3,9,2,1.3044,1,1,1,11.07,50.0,92075.01,1,4860.63,1208.62,150,0.1372,0.3219,3021.53,1247.16
0,0.576268836688111,ACTIVE_MEMBER > 0.0;GENDER IN ['Male'];CREDIT_CARD <= 0.0,678,55,129646.91,0,1,1,Male,15615430,3025,3,4,16,2,0.7041,1,1,3,64.78,67.5,184125.1,1,6237.39,1257.55,175,0.0688,0.5763,4474.27,4728.83
0,0.668032296137766,AGE <= 32.8,775,30,191091.74,0,2,1,Female,15716431,900,2,10,100,3,1.987,2,1,4,77.75,115.0,96170.38,0,8247.33,1793.96,225,0.03,0.668,6041.52,8571.31
0,0.700945725998455,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,544,38,0.0,1,1,1,Male,15798341,1444,2,8,64,3,0.0,1,1,1,71.44,99.0,98208.62,0,398.29,81.66,175,0.1224,0.7009,124.29,195.39
0,0.704214964971098,AGE <= 32.8,756,27,0.0,1,2,1,Male,15651958,729,1,8,64,3,0.0,2,1,4,73.56,93.5,157932.75,0,796.07,226.64,225,0.0376,0.7042,331.48,526.37
0,0.607070348621259,PRODUCTS_NUMBER > 1.0 AND PRODUCTS_NUMBER <= 2.0;TENURE <= 1.0,757,43,131433.33,0,2,1,Female,15726179,1849,2,5,25,3,37.58,2,1,4,67.57,71.5,3497.43,1,5546.23,1269.96,225,0.0372,0.6071,3900.56,4557.83
0,0.643161830120405,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,742,33,137937.95,0,1,1,Male,15652999,1089,2,1,1,1,2.6843,1,1,4,59.42,26.5,51387.1,0,6142.37,1300.91,175,0.0432,0.6432,4464.87,5856.35
1,0.692681209308659,AGE > 40.2;ACTIVE_MEMBER <= 0.0,591,49,0.0,1,2,0,Male,15691950,2401,2,3,9,2,0.0,2,1,2,11.91,54.5,50123.44,0,253.56,59.69,200,0.1036,0.3073,-5.49,-2.13
0,0.696218302797171,AGE <= 32.8,667,24,0.0,1,2,0,Male,15632446,576,1,4,16,2,0.0,2,0,2,14.67,52.0,180329.83,0,723.38,150.27,200,0.0732,0.6962,345.8,535.68
0,0.704214964971098,AGE <= 32.8,787,32,0.0,1,2,1,Male,15620936,1024,2,4,16,2,0.0,2,1,4,65.87,56.0,13238.93,0,74.65,22.24,225,0.0252,0.7042,-168.24,-267.16
1,0.727698386220287,ACTIVE_MEMBER <= 0.0;GENDER IN ['Female'];BALANCE > 75269.427 AND BALANCE <= 125449.04500000001,718,43,93143.39,0,1,0,Female,15587640,1849,2,0,0,1,0.5559,1,1,3,7.18,21.5,167554.86,0,4751.08,1099.88,150,0.0528,0.2723,3316.34,1090.02
0,0.662898739785261,ACTIVE_MEMBER <= 0.0;HAS_ZERO_BALANCE > 0.0;CREDIT_SCORE > 450.0 AND CREDIT_SCORE <= 500.0,521,38,0.0,1,2,0,Male,15782231,1444,2,6,36,3,0.0,2,1,1,17.21,79.0,51454.06,0,226.31,66.38,200,0.1316,0.6629,-34.8,-48.58
0,0.643161830120405,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,607,40,112544.45,0,1,1,Male,15580462,1600,2,1,1,1,5.672,1,1,2,58.07,30.0,19842.22,0,4238.54,1137.09,175,0.0972,0.6432,2642.0,3465.38
0,0.657629512881395,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,633,34,123034.43,0,2,1,Female,15736371,1156,2,3,9,2,3.2111,2,1,2,62.33,47.0,38315.04,0,5231.18,1342.38,225,0.0868,0.6576,3345.78,4593.98
0,0.70963501917164,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,588,37,0.0,1,2,1,Male,15648032,1369,2,2,4,2,0.0,2,0,2,59.88,38.5,187816.59,0,1002.92,248.27,225,0.1048,0.7096,474.14,765.62
0,0.643161830120405,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,724,33,119278.44,0,1,1,Female,15610454,1089,2,9,81,3,0.605,1,1,3,75.24,106.5,197148.24,0,5475.96,1471.6,175,0.0504,0.6432,3636.36,4769.63
0,0.664886969370829,ACTIVE_MEMBER <= 0.0;HAS_ZERO_BALANCE > 0.0;CREDIT_SCORE > 450.0 AND CREDIT_SCORE <= 500.0,720,44,0.0,1,2,0,Male,15671358,1936,2,4,16,2,0.0,2,1,3,15.2,62.0,163471.01,0,884.83,237.69,200,0.052,0.6649,423.89,595.47
0,0.70963501917164,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,521,39,0.0,1,2,1,Male,15747130,1521,2,7,49,3,0.0,2,0,1,69.21,89.5,653.58,0,50.0,10.05,225,0.1316,0.7096,-160.7,-259.49
1,0.678130889006735,PRODUCTS_NUMBER <= 1.0;TENURE <= 0.0,620,36,169312.72,0,1,0,Male,15578374,1296,2,7,49,3,3.7282,1,1,2,20.2,88.0,45414.09,0,6269.9,1823.15,150,0.092,0.3219,3901.45,1610.35
1,0.772525016602165,PRODUCTS_NUMBER > 2.0,505,33,106506.77,0,3,0,Female,15572182,1089,2,3,9,2,2.3436,3,1,1,11.05,46.5,45445.78,1,3561.12,843.26,250,0.138,0.2275,2127.3,554.39
0,0.581246304462825,ACTIVE_MEMBER > 0.0;GENDER IN ['Male'];CREDIT_CARD <= 0.0,728,43,128412.61,0,1,1,Female,15770041,1849,2,8,64,3,0.9237,1,0,3,73.28,101.5,139024.31,0,5308.29,1249.19,175,0.0488,0.5812,3694.56,3969.1
0,0.589718619202479,PRODUCTS_NUMBER > 1.0 AND PRODUCTS_NUMBER <= 2.0;TENURE <= 1.0,486,62,118356.89,0,2,0,Male,15669414,3844,3,9,81,3,0.7044,2,1,1,22.86,121.0,168034.83,1,6415.12,1543.86,200,0.1456,0.5897,3991.12,4408.17
1,0.713379585256645,AGE > 40.2;ACTIVE_MEMBER <= 0.0,584,42,137479.13,0,1,0,Male,15777054,1764,2,3,9,2,5.3558,1,1,2,11.84,51.0,25669.1,0,6785.54,1822.11,150,0.1064,0.2866,4301.28,1513.87
0,0.690832331016724,ACTIVE_MEMBER <= 0.0;HAS_ZERO_BALANCE > 0.0;CREDIT_SCORE > 450.0 AND CREDIT_SCORE <= 500.0,687,40,0.0,1,2,0,Female,15621021,1600,2,1,1,1,0.0,2,1,3,8.87,30.0,8207.36,0,50.0,11.88,200,0.0652,0.6908,-151.33,-230.53
0,0.576268836688111,ACTIVE_MEMBER > 0.0;GENDER IN ['Male'];CREDIT_CARD <= 0.0,771,50,105229.72,0,1,1,Male,15785490,2500,3,3,9,2,6.4631,1,1,4,63.71,55.0,16281.68,1,4016.67,953.49,175,0.0316,0.5763,2796.91,2956.04
1,0.713379585256645,AGE > 40.2;ACTIVE_MEMBER <= 0.0,678,41,148088.11,0,1,0,Male,15577695,1681,2,2,4,2,10.5153,1,1,3,10.78,40.5,14083.12,0,5861.09,1209.42,150,0.0688,0.2866,4191.96,1475.4
0,0.662944680505186,ACTIVE_MEMBER > 0.0;HAS_ZERO_BALANCE > 0.0;CREDIT_SCORE > 450.0 AND CREDIT_SCORE <= 550.0,751,48,0.0,1,1,1,Female,15686974,2304,2,4,16,2,0.0,1,0,4,65.51,64.0,30165.06,1,157.96,38.17,175,0.0396,0.6629,-53.02,-74.03
0,0.643161830120405,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,670,33,126679.69,0,1,1,Male,15574584,1089,2,8,64,3,3.2111,1,1,3,72.7,96.5,39451.09,0,4441.62,954.72,175,0.072,0.6432,3073.44,4031.28
0,0.667345518496745,AGE <= 32.8,675,31,90826.27,0,2,0,Male,15719541,961,2,2,4,2,1.507,2,1,3,10.75,35.5,60270.87,0,3709.16,1059.18,200,0.07,0.6673,2278.48,3225.6
0,0.637139547675359,AGE <= 32.8,684,24,143582.89,0,1,1,Male,15646310,576,1,8,64,3,6.3737,1,1,3,72.84,92.0,22527.27,0,6696.22,1563.24,175,0.0664,0.6371,4628.77,5956.23
1,0.705483873160517,ACTIVE_MEMBER <= 0.0;GENDER IN ['Female'];BALANCE > 75269.427 AND BALANCE <= 125449.04500000001,637,21,125712.2,0,1,0,Female,15697606,441,1,10,100,3,0.7181,1,0,2,26.37,110.5,175072.47,0,5286.48,1565.26,150,0.0852,0.2945,3266.95,1192.88
0,0.694923443553409,AGE <= 32.8,760,32,0.0,1,1,1,Female,15711489,1024,2,2,4,2,0.0,1,1,4,61.6,36.0,114565.35,0,529.92,142.26,175,0.036,0.6949,205.0,316.3
1,0.678130889006735,PRODUCTS_NUMBER <= 1.0;TENURE <= 0.0,662,37,155187.3,0,1,0,Male,15670427,1369,2,4,16,2,3.1716,1,1,2,14.62,58.5,48930.8,0,6460.66,1780.66,150,0.0752,0.3219,4189.34,1729.18
0,0.664886969370829,ACTIVE_MEMBER <= 0.0;HAS_ZERO_BALANCE > 0.0;CREDIT_SCORE > 450.0 AND CREDIT_SCORE <= 500.0,680,49,0.0,1,2,0,Male,15731755,2401,2,10,100,3,0.0,2,1,3,26.8,124.5,187008.45,0,961.52,283.43,200,0.068,0.6649,445.58,625.95
0,0.643161830120405,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,604,40,155455.43,0,1,1,Male,15796370,1600,2,5,25,3,1.3687,1,0,2,66.04,70.0,113581.85,0,6361.99,1424.41,175,0.0984,0.6432,4293.94,5632.15
1,0.705483873160517,ACTIVE_MEMBER <= 0.0;GENDER IN ['Female'];BALANCE > 75269.427 AND BALANCE <= 125449.04500000001,764,40,100480.53,0,1,0,Female,15598331,1600,2,9,81,3,0.8097,1,1,4,25.64,110.0,124095.69,0,4675.41,1200.31,150,0.0344,0.2945,3210.72,1172.35
0,0.73473249225796,AGE > 69.80000000000001,521,77,0.0,1,2,1,Female,15704795,5929,3,6,36,3,0.0,2,1,1,67.21,98.5,49054.1,0,260.18,53.1,225,0.1316,0.7347,-15.56,-27.14
1,0.799161077008454,PRODUCTS_NUMBER > 2.0,684,56,127585.98,0,3,1,Female,15796764,3136,3,3,9,2,1.5831,3,1,3,62.84,58.0,80593.49,1,6586.46,1383.66,275,0.0664,0.2008,4600.59,1027.39
0,0.643161830120405,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,795,40,101891.1,0,1,1,Female,15589420,1600,2,2,4,2,0.5566,1,1,4,61.95,40.0,183044.86,0,4927.86,1166.22,175,0.022,0.6432,3507.73,4600.92
0,0.68078667725163,ACTIVE_MEMBER > 0.0;HAS_ZERO_BALANCE > 0.0;CREDIT_SCORE > 450.0 AND CREDIT_SCORE <= 550.0,678,61,0.0,1,2,1,Female,15810563,3721,3,8,64,3,0.0,2,1,3,72.78,110.5,159938.82,0,796.39,213.63,225,0.0688,0.6808,333.15,491.89
0,0.651607636746837,ACTIVE_MEMBER <= 0.0;HAS_ZERO_BALANCE > 0.0;CREDIT_SCORE > 450.0 AND CREDIT_SCORE <= 500.0,589,38,0.0,1,1,0,Male,15746569,1444,2,4,16,2,0.0,1,1,2,13.89,59.0,95483.48,1,550.34,155.84,150,0.1044,0.6516,218.97,295.0
0,0.637139547675359,AGE <= 32.8,660,28,128929.88,0,1,1,Female,15811594,784,1,3,9,2,0.6509,1,1,2,62.6,44.0,198069.71,0,5809.94,1310.96,175,0.076,0.6371,3995.36,5141.16
0,0.657629512881395,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,646,39,121681.91,0,2,1,Male,15645896,1521,2,6,36,3,1.9692,2,0,2,68.46,79.5,61793.47,0,4490.73,1234.54,225,0.0816,0.6576,2783.84,3822.4
0,0.576268836688111,ACTIVE_MEMBER > 0.0;GENDER IN ['Male'];CREDIT_CARD <= 0.0,706,56,139603.22,0,1,1,Female,15802909,3136,3,3,9,2,1.6161,1,1,3,63.06,58.0,86383.61,0,6166.6,1371.63,175,0.0576,0.5763,4353.86,4601.57
0,0.717997363696463,AGE <= 32.8,730,27,0.0,1,2,0,Female,15797665,729,1,7,49,3,0.0,2,1,3,21.3,83.5,144099.48,0,798.04,160.09,200,0.048,0.718,416.93,690.8
0,0.70963501917164,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,606,36,0.0,1,2,1,Female,15778959,1296,2,10,100,3,0.0,2,0,2,76.06,118.0,155641.46,0,806.3,165.65,225,0.0976,0.7096,375.08,605.66
0,0.654617308369053,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,690,36,91760.11,0,1,1,Female,15722532,1296,2,10,100,3,0.6758,1,1,3,76.9,118.0,135784.94,0,4307.13,1113.63,175,0.064,0.6546,2825.32,3842.66
1,0.725767145055213,AGE > 40.2;ACTIVE_MEMBER <= 0.0,645,41,93925.3,0,1,0,Male,15784124,1681,2,2,4,2,0.7576,1,1,2,10.45,40.5,123982.14,1,3742.97,934.67,150,0.082,0.2742,2440.32,809.64
0,0.659831568689378,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,579,38,175739.36,0,1,1,Female,15776518,1444,2,4,16,2,0.91,1,1,1,63.79,59.0,193130.55,0,7948.56,1804.66,175,0.1084,0.6598,5321.87,7358.16
0,0.714074909159594,AGE <= 32.8,481,28,0.0,1,2,0,Female,15611247,784,1,10,100,3,0.0,2,1,1,24.81,114.0,145215.96,0,815.62,163.66,200,0.1476,0.7141,385.25,630.65
0,0.589718619202479,PRODUCTS_NUMBER > 1.0 AND PRODUCTS_NUMBER <= 2.0;TENURE <= 1.0,492,45,170295.04,0,2,0,Male,15721469,2025,2,9,81,3,1.0337,2,0,1,22.92,112.5,164741.81,0,6693.2,1718.82,200,0.1432,0.5897,4090.69,4518.14
0,0.576268836688111,ACTIVE_MEMBER > 0.0;GENDER IN ['Male'];CREDIT_CARD <= 0.0,739,58,101579.28,0,1,1,Male,15773338,3364,3,2,4,2,1.4075,1,1,3,61.39,49.0,72168.53,0,4315.74,1216.01,175,0.0444,0.5763,2794.87,2953.89
0,0.576268836688111,ACTIVE_MEMBER > 0.0;GENDER IN ['Male'];CREDIT_CARD <= 0.0,624,55,118793.6,0,1,1,Male,15784042,3025,3,7,49,3,1.2502,1,1,2,70.24,97.5,95022.02,1,5024.32,1039.3,175,0.0904,0.5763,3465.59,3662.77
1,0.713379585256645,AGE > 40.2;ACTIVE_MEMBER <= 0.0,682,44,115282.3,0,1,0,Male,15776229,1936,2,3,9,2,4.8506,1,0,3,12.82,52.0,23766.4,0,4400.1,1204.08,150,0.0672,0.2866,2841.33,1000.03
0,0.643161830120405,AGE > 32.8 AND AGE <= 40.2;ACTIVE_MEMBER > 0.0;CREDIT_SCORE <= 450.0,701,34,107980.37,0,1,1,Female,15655903,1156,2,6,36,3,0.9045,1,1,3,69.01,77.0,119374.74,0,5037.97,1327.27,175,0.0596,0.6432,3324.97,4361.2
