customer_id,propensity_term_deposit,propensity_housing_loan,propensity_personal_loan,age,job,marital,education,balance,housing,loan,y
C135150,0.1142,0.8072,0.1708,54,blue-collar,married,primary,-864,yes,no,no
C135151,0.1142,0.762,0.1693,54,management,married,primary,3185,yes,yes,no
C135152,0.1157,0.6701,0.1727,35,technician,divorced,secondary,2777,yes,no,no
C135153,0.1157,0.7969,0.1476,34,unemployed,married,secondary,2173,yes,yes,no
C135154,0.1161,0.6598,0.1727,37,management,married,tertiary,1780,yes,no,no
C135155,0.1157,0.8,0.1695,25,services,married,secondary,10,yes,no,no
C135156,0.1158,0.7969,0.1586,31,self-employed,single,tertiary,253,yes,no,no
C135157,0.1158,0.7627,0.154,34,management,single,tertiary,2679,yes,no,no
C135158,0.1161,0.6041,0.1693,30,services,married,secondary,0,yes,no,no
C135159,0.1161,0.8025,0.1772,35,blue-collar,married,secondary,-701,yes,yes,no
C135160,0.1157,0.7408,0.1742,53,blue-collar,married,primary,0,yes,yes,no
C135161,0.1161,0.769,0.1772,30,management,married,secondary,-559,yes,yes,no
C135162,0.1158,0.666,0.1476,26,blue-collar,single,secondary,7475,yes,no,no
C135163,0.1157,0.7408,0.1742,52,admin.,married,primary,448,yes,no,no
C135164,0.1142,0.8025,0.1517,33,admin.,single,tertiary,490,yes,no,no
C135165,0.1158,0.7962,0.1708,31,blue-collar,married,secondary,990,yes,yes,no
C135166,0.1158,0.703,0.1765,28,admin.,married,secondary,0,yes,no,no
C135167,0.1157,0.6598,0.1468,32,management,married,tertiary,2465,yes,yes,yes
C135168,0.1142,0.7889,0.1693,32,technician,married,secondary,169,yes,no,no
C135169,0.1157,0.7651,0.1519,50,admin.,single,secondary,2040,yes,no,no
C135170,0.1161,0.703,0.154,31,management,single,tertiary,23,yes,no,no
C135171,0.1161,0.7042,0.1582,36,blue-collar,married,secondary,89,yes,no,no
C135172,0.1142,0.795,0.1581,29,admin.,divorced,secondary,504,yes,no,no
C135173,0.1158,0.796,0.1765,31,blue-collar,married,secondary,1326,yes,no,no
C135174,0.1157,0.7962,0.1547,41,blue-collar,married,primary,293,yes,yes,no
C135175,0.1161,0.6424,0.1753,24,services,single,secondary,14,yes,no,no
C135176,0.1158,0.7969,0.1705,28,blue-collar,single,secondary,87,yes,no,no
C135177,0.1158,0.7651,0.172,34,management,single,tertiary,171,yes,no,no
C135178,0.1158,0.7812,0.1715,24,blue-collar,married,primary,-247,yes,no,no
C135179,0.1158,0.6929,0.1708,33,technician,divorced,secondary,250,yes,yes,no
C135180,0.1158,0.7969,0.154,32,management,single,tertiary,41,yes,no,no
C135181,0.1142,0.8025,0.1659,38,blue-collar,divorced,secondary,887,yes,no,no
C135182,0.1161,0.7331,0.1333,56,admin.,single,secondary,1854,yes,no,no
C135183,0.1142,0.8025,0.1399,39,management,single,tertiary,968,yes,no,no
C135184,0.1142,0.8008,0.1671,38,services,married,secondary,369,yes,no,no
C135185,0.1158,0.7408,0.1506,31,management,single,tertiary,874,yes,no,no
C135186,0.1157,0.7383,0.1333,37,self-employed,single,tertiary,2441,yes,yes,no
C135187,0.1158,0.6708,0.1715,29,admin.,single,secondary,-194,yes,no,no
C135188,0.1158,0.7513,0.1546,51,management,married,secondary,441,yes,no,no
C135189,0.1158,0.703,0.1547,33,management,married,tertiary,29,yes,no,no
C135190,0.1161,0.7846,0.1672,37,services,married,secondary,343,yes,yes,no
C135191,0.1158,0.7969,0.1656,27,blue-collar,married,secondary,245,yes,no,no
C135192,0.1157,0.8029,0.1772,33,admin.,married,secondary,-370,yes,no,yes
C135193,0.1157,0.7042,0.1582,29,admin.,single,tertiary,422,yes,no,no
C135194,0.1161,0.7059,0.1772,25,entrepreneur,single,tertiary,140,yes,no,no
C135195,0.1158,0.806,0.1656,35,technician,married,secondary,883,yes,no,no
C135196,0.1158,0.6929,0.1695,47,services,married,secondary,1629,yes,no,no
C135197,0.1157,0.7631,0.1753,30,admin.,married,tertiary,400,yes,no,no
C135198,0.1161,0.8025,0.173,30,blue-collar,divorced,secondary,292,yes,no,no
C135199,0.1161,0.666,0.1635,53,self-employed,married,tertiary,167,yes,no,no
C135200,0.2713,0.705,0.1485,31,services,divorced,primary,459,yes,no,yes
C135201,0.1142,0.8029,0.1541,30,technician,married,secondary,3875,yes,no,no
C135202,0.1157,0.7969,0.1672,34,blue-collar,divorced,secondary,-131,yes,no,no
C135203,0.1161,0.8029,0.1635,56,blue-collar,married,secondary,471,yes,no,no
C135204,0.1142,0.7799,0.1701,35,blue-collar,married,secondary,0,yes,no,no
C135205,0.1161,0.6962,0.1695,35,technician,divorced,secondary,44,yes,yes,no
C135206,0.1142,0.8008,0.1742,43,admin.,married,secondary,544,yes,no,no
C135207,0.1142,0.7598,0.1635,34,management,married,tertiary,1495,yes,no,no
C135208,0.1158,0.7962,0.1595,40,blue-collar,single,secondary,322,yes,no,no
C135209,0.1161,0.7331,0.1407,34,management,single,tertiary,2607,no,no,no
C135210,0.1161,0.6962,0.1742,40,services,divorced,primary,4,yes,no,no
C135211,0.1158,0.7962,0.1595,43,admin.,married,secondary,24,yes,no,no
C135212,0.1142,0.7962,0.1784,27,services,married,secondary,58,yes,no,no
C135213,0.3132,0.6062,0.1672,54,management,divorced,secondary,300,yes,no,no
C135214,0.1158,0.769,0.1468,33,services,single,secondary,1646,yes,no,no
C135215,0.1157,0.6929,0.1488,32,technician,single,tertiary,69,no,no,no
C135216,0.1158,0.795,0.1444,32,technician,single,tertiary,514,yes,yes,no
C135217,0.1158,0.8008,0.1574,33,blue-collar,single,secondary,381,yes,no,no
C135218,0.1158,0.5535,0.1697,26,unknown,divorced,secondary,-295,yes,no,no
C135219,0.1157,0.7668,0.1582,36,management,single,tertiary,260,yes,no,no
C135220,0.1158,0.7969,0.1595,34,technician,single,secondary,49,no,no,no
C135221,0.1157,0.8029,0.173,32,services,married,secondary,426,yes,yes,no
C135222,0.1161,0.6756,0.1688,37,management,divorced,tertiary,641,yes,no,no
C135223,0.1158,0.8,0.1727,30,admin.,single,secondary,222,yes,no,no
C135224,0.1158,0.8029,0.1582,32,blue-collar,single,secondary,1291,yes,no,no
C135225,0.1158,0.7969,0.1705,50,entrepreneur,married,secondary,806,yes,yes,no
C135226,0.1157,0.6414,0.1488,26,management,single,tertiary,114,yes,no,yes
C135227,0.1158,0.6289,0.1715,36,management,married,secondary,396,yes,no,no
C135228,0.1142,0.796,0.1586,30,blue-collar,single,secondary,959,yes,no,no
C135229,0.1161,0.7962,0.1784,39,blue-collar,married,secondary,-219,yes,no,no
C135230,0.1158,0.7969,0.1596,42,blue-collar,married,primary,1461,yes,no,yes
C135231,0.1158,0.703,0.1699,34,management,divorced,tertiary,94,yes,no,no
C135232,0.1158,0.7969,0.1519,38,technician,single,tertiary,178,yes,no,no
C135233,0.1157,0.7969,0.1772,27,technician,single,secondary,-211,yes,no,no
C135234,0.1158,0.7962,0.1635,44,blue-collar,married,primary,134,yes,no,no
C135235,0.1161,0.8025,0.1672,38,admin.,divorced,secondary,673,yes,no,no
C135236,0.1161,0.7807,0.1546,32,technician,single,secondary,129,yes,no,no
C135237,0.1161,0.7969,0.1519,37,management,married,tertiary,900,yes,no,no
C135238,0.1158,0.6424,0.1333,38,blue-collar,single,secondary,4860,yes,no,no
C135239,0.1158,0.6712,0.1509,33,self-employed,single,tertiary,544,yes,no,no
C135240,0.1157,0.8025,0.1574,32,technician,single,secondary,1210,yes,yes,no
C135241,0.1142,0.6708,0.1708,40,entrepreneur,married,tertiary,-164,no,no,no
C135242,0.1142,0.7672,0.1582,45,management,married,tertiary,1033,yes,no,no
C135243,0.1142,0.6929,0.1708,28,blue-collar,married,secondary,251,yes,no,no
C135244,0.1158,0.7962,0.1476,35,blue-collar,single,primary,1147,yes,yes,no
C135245,0.1142,0.6708,0.1705,34,services,single,secondary,-38,yes,no,no
C135246,0.1157,0.7099,0.1635,24,blue-collar,single,secondary,6837,yes,no,no
C135247,0.1161,0.7962,0.1582,28,services,single,secondary,6332,yes,no,no
C135248,0.1142,0.6929,0.1669,35,blue-collar,single,secondary,-177,yes,yes,no
C135249,0.1158,0.7969,0.1695,36,entrepreneur,married,tertiary,280,yes,no,no
C135250,0.1161,0.6929,0.1595,41,management,married,primary,733,yes,no,no
C135251,0.1142,0.7042,0.1375,41,services,single,primary,5907,yes,no,no
C135252,0.1158,0.6598,0.173,36,admin.,single,secondary,0,yes,yes,no
C135253,0.1142,0.8008,0.1784,36,management,single,tertiary,-679,yes,yes,no
C135254,0.1158,0.779,0.1753,31,self-employed,married,tertiary,259,yes,no,no
C135255,0.1158,0.6701,0.1656,40,admin.,single,secondary,178,yes,no,no
C135256,0.1142,0.7969,0.1333,31,blue-collar,single,unknown,461,yes,no,no
C135257,0.1158,0.779,0.1742,45,entrepreneur,married,tertiary,3689,yes,no,no
C135258,0.1157,0.6041,0.1715,58,retired,married,secondary,-324,yes,no,no
C135259,0.1158,0.6929,0.1582,33,admin.,single,tertiary,475,yes,no,yes
C135260,0.1157,0.6041,0.1705,39,management,married,tertiary,3,yes,no,no
C135261,0.1161,0.8029,0.1586,33,blue-collar,married,primary,494,yes,no,no
C135262,0.1158,0.7969,0.1753,30,admin.,married,secondary,187,yes,no,no
C135263,0.1142,0.6708,0.1468,47,management,single,tertiary,714,yes,no,no
C135264,0.1157,0.7631,0.1586,42,management,married,tertiary,1435,yes,no,yes
C135265,0.1161,0.773,0.1784,48,admin.,married,secondary,-30,yes,no,no
C135266,0.1158,0.6041,0.1753,39,blue-collar,married,secondary,0,yes,no,no
C135267,0.1142,0.703,0.1688,41,technician,single,secondary,32,yes,no,no
C135268,0.1157,0.6967,0.1635,36,management,single,tertiary,4,yes,no,yes
C135269,0.1158,0.6929,0.1336,35,management,single,tertiary,1618,yes,yes,yes
C135270,0.1142,0.8029,0.1596,35,services,single,secondary,544,yes,no,no
C135271,0.1158,0.8025,0.1582,27,technician,single,secondary,905,yes,yes,no
C135272,0.1142,0.7668,0.1333,39,management,single,tertiary,4239,yes,no,no
C135273,0.1161,0.7969,0.1656,44,blue-collar,divorced,primary,-57,yes,no,no
C135274,0.1161,0.8008,0.1715,38,entrepreneur,married,primary,-786,yes,no,no
C135275,0.1161,0.806,0.1582,32,blue-collar,married,secondary,428,yes,no,no
C135276,0.1158,0.8025,0.1772,34,technician,married,secondary,-1490,yes,yes,no
C135277,0.1158,0.7383,0.1656,32,blue-collar,married,primary,39,yes,no,no
C135278,0.1519,0.8029,0.1749,30,services,single,secondary,-271,yes,no,yes
C135279,0.1161,0.795,0.1693,33,entrepreneur,married,tertiary,2179,yes,yes,no
C135280,0.1158,0.806,0.1596,33,services,single,secondary,358,yes,no,no
C135281,0.1157,0.6919,0.1659,26,blue-collar,single,secondary,2,yes,no,no
C135282,0.1158,0.6041,0.1582,31,blue-collar,single,secondary,11639,yes,no,no
C135283,0.1158,0.6712,0.1772,39,entrepreneur,divorced,secondary,-271,yes,no,no
C135284,0.1161,0.7969,0.1765,55,blue-collar,divorced,secondary,-152,yes,no,no
C135285,0.1161,0.7668,0.1648,21,technician,single,secondary,64,yes,no,no
C135286,0.1158,0.7969,0.1656,37,management,married,tertiary,502,yes,no,no
C135287,0.1161,0.806,0.1749,23,technician,single,secondary,4659,yes,no,no
C135288,0.1161,0.8008,0.1728,24,admin.,married,secondary,61,yes,yes,no
C135289,0.1157,0.773,0.1574,41,blue-collar,married,primary,6596,yes,no,no
C135290,0.1142,0.5903,0.1545,58,retired,married,tertiary,138,no,no,no
C135291,0.1158,0.7969,0.1708,32,blue-collar,married,primary,-145,yes,yes,no
C135292,0.1161,0.6929,0.173,58,management,married,primary,1052,yes,no,no
C135293,0.1158,0.7962,0.1772,25,blue-collar,single,secondary,-392,yes,no,no
C135294,0.1161,0.699,0.1672,36,entrepreneur,married,tertiary,4576,yes,no,no
C135295,0.1161,0.7045,0.1686,25,services,single,secondary,0,yes,no,no
C135296,0.1161,0.7799,0.1705,46,management,married,secondary,1363,yes,yes,no
C135297,0.1158,0.7383,0.1582,47,services,married,unknown,12839,yes,no,no
C135298,0.1157,0.6708,0.1586,45,technician,single,secondary,29,yes,no,no
C135299,0.1158,0.6701,0.1517,32,services,single,tertiary,1763,yes,no,no
C135300,0.1142,0.7045,0.1546,31,technician,single,secondary,77,yes,no,no
C135301,0.1157,0.6996,0.1097,25,student,single,secondary,520,yes,no,no
C135302,0.1157,0.7045,0.1738,54,technician,married,secondary,6,yes,no,no
C135303,0.1158,0.6331,0.1742,39,technician,single,secondary,14,yes,no,no
C135304,0.1157,0.6929,0.1676,44,technician,married,secondary,78,yes,no,no
C135305,0.1142,0.6041,0.1574,31,blue-collar,single,secondary,1882,no,no,no
C135306,0.1161,0.5804,0.1635,59,admin.,single,secondary,2166,yes,yes,yes
C135307,0.1157,0.6929,0.1705,53,blue-collar,married,secondary,913,yes,no,no
C135308,0.1158,0.8,0.1741,28,services,single,secondary,168,yes,no,no
C135309,0.1142,0.6467,0.1499,44,blue-collar,married,primary,4031,yes,no,yes
C135310,0.1161,0.7008,0.1765,39,technician,married,secondary,-475,yes,no,no
C135311,0.1158,0.7099,0.1749,59,retired,married,secondary,599,yes,no,no
C135312,0.1142,0.6331,0.1733,51,entrepreneur,married,tertiary,228,yes,no,no
C135313,0.1158,0.6584,0.1656,54,management,divorced,tertiary,0,yes,no,no
C135314,0.1158,0.8008,0.1444,37,blue-collar,single,secondary,2469,yes,no,no
C135315,0.1142,0.703,0.1315,53,management,married,tertiary,34230,yes,yes,no
C135316,0.1158,0.6792,0.1616,57,management,married,tertiary,779,yes,no,no
C135317,0.1161,0.699,0.1659,60,blue-collar,married,secondary,322,yes,no,no
C135318,0.1157,0.6824,0.1582,51,services,married,unknown,6,yes,no,no
C135319,0.1158,0.6079,0.1749,51,retired,married,primary,670,yes,no,no
C135320,0.1158,0.6929,0.1574,47,technician,divorced,tertiary,477,yes,no,no
C135321,0.1158,0.7099,0.1546,41,management,married,tertiary,1072,yes,no,no
C135322,0.1161,0.7642,0.1595,37,management,married,tertiary,64,no,no,no
C135323,0.1158,0.6041,0.1715,53,admin.,single,primary,0,yes,no,no
C135324,0.1158,0.7383,0.1715,37,blue-collar,married,secondary,7,yes,yes,no
C135325,0.1142,0.6929,0.1765,41,services,single,secondary,-278,yes,no,no
C135326,0.1158,0.5794,0.1784,48,blue-collar,married,secondary,0,yes,yes,no
C135327,0.1142,0.8,0.1715,33,technician,married,secondary,399,yes,no,no
C135328,0.1142,0.8029,0.1672,30,technician,single,secondary,359,yes,no,no
C135329,0.1158,0.6455,0.1699,57,self-employed,married,tertiary,192,yes,no,no
C135330,0.1161,0.6962,0.1635,47,blue-collar,divorced,secondary,25,yes,no,no
C135331,0.1161,0.7969,0.1289,36,management,single,tertiary,1804,no,no,no
C135332,0.1158,0.8025,0.1519,29,admin.,single,secondary,428,yes,yes,no
C135333,0.1158,0.7812,0.1656,37,blue-collar,married,primary,223,yes,no,no
C135334,0.1157,0.8025,0.1695,58,services,married,secondary,2745,yes,no,no
C135335,0.1142,0.6708,0.1635,53,self-employed,married,secondary,1066,yes,no,no
C135336,0.1161,0.6929,0.1715,44,services,married,secondary,191,yes,yes,no
C135337,0.1157,0.6929,0.1641,24,admin.,single,secondary,1725,yes,no,no
C135338,0.1161,0.7669,0.1705,51,entrepreneur,married,secondary,0,yes,no,no
C135339,0.1158,0.6287,0.1586,54,management,married,tertiary,8509,yes,no,no
C135340,0.1157,0.7969,0.1784,48,technician,married,secondary,-938,yes,no,no
C135341,0.1158,0.7962,0.1715,46,technician,divorced,secondary,-1034,yes,yes,no
C135342,0.1142,0.7969,0.1708,32,management,single,tertiary,-307,yes,yes,no
C135343,0.1142,0.7969,0.1519,29,blue-collar,single,secondary,2891,yes,no,no
C135344,0.1158,0.8008,0.1659,31,technician,married,secondary,504,yes,yes,no
C135345,0.1157,0.7969,0.1695,34,technician,divorced,secondary,558,yes,no,no
C135346,0.1142,0.7969,0.1546,31,blue-collar,single,secondary,0,yes,no,no
C135347,0.1158,0.7962,0.1672,56,services,divorced,secondary,72,yes,yes,no
C135348,0.1157,0.8029,0.1509,41,housemaid,married,primary,322,no,no,no
C135349,0.1158,0.806,0.1693,42,blue-collar,married,secondary,2044,yes,yes,no
C135350,0.1158,0.6929,0.1595,29,blue-collar,single,secondary,43,no,no,no
C135351,0.1158,0.7962,0.1444,42,services,single,secondary,2348,yes,no,no
C135352,0.1158,0.6929,0.1753,35,blue-collar,married,secondary,682,yes,no,no
C135353,0.1142,0.8029,0.1715,42,admin.,married,secondary,874,yes,no,no
C135354,0.1161,0.7045,0.1742,38,blue-collar,married,primary,1,yes,no,no
C135355,0.1142,0.7668,0.1444,37,management,single,tertiary,815,yes,no,no
C135356,0.1157,0.6929,0.1517,40,technician,single,secondary,1001,yes,yes,no
C135357,0.1161,0.7599,0.1672,50,blue-collar,married,secondary,16,yes,no,no
C135358,0.1142,0.5975,0.1705,45,housemaid,married,tertiary,0,yes,no,no
C135359,0.1158,0.7059,0.1546,39,technician,single,tertiary,741,yes,no,no
C135360,0.1157,0.8008,0.1765,28,blue-collar,married,secondary,-470,yes,no,no
C135361,0.1158,0.6929,0.1582,28,management,single,tertiary,682,yes,no,no
C135362,0.1161,0.8029,0.1635,28,blue-collar,married,secondary,922,yes,no,no
C135363,0.1158,0.8025,0.1693,47,blue-collar,married,primary,328,yes,no,no
C135364,0.1158,0.7331,0.1772,25,admin.,single,secondary,122,yes,no,yes
C135365,0.1142,0.6701,0.1693,46,management,married,secondary,21,yes,no,no
C135366,0.1158,0.7969,0.1459,35,technician,single,secondary,1467,yes,yes,no
C135367,0.1161,0.8025,0.1586,43,blue-collar,divorced,primary,1234,yes,no,no
C135368,0.1158,0.6701,0.1546,51,blue-collar,divorced,primary,57,yes,yes,no
C135369,0.1158,0.7568,0.1172,27,student,single,tertiary,37,yes,no,no
C135370,0.1158,0.705,0.1586,23,blue-collar,single,secondary,537,yes,no,no
C135371,0.1158,0.6929,0.1695,47,blue-collar,married,primary,206,yes,yes,no
C135372,0.1157,0.6336,0.1705,50,management,married,secondary,0,yes,yes,no
C135373,0.1161,0.6708,0.1375,41,technician,single,tertiary,5365,yes,no,no
C135374,0.1142,0.7099,0.1772,57,retired,married,secondary,455,yes,no,no
C135375,0.1161,0.7962,0.1708,30,blue-collar,married,secondary,-109,yes,yes,no
C135376,0.1158,0.806,0.1695,34,entrepreneur,married,secondary,393,yes,no,no
C135377,0.1142,0.7969,0.1665,47,services,married,secondary,278,yes,no,no
C135378,0.1161,0.8025,0.1476,50,services,married,primary,5024,yes,yes,yes
C135379,0.1161,0.6331,0.1468,34,blue-collar,married,unknown,0,yes,no,no
C135380,0.1161,0.7408,0.1705,48,services,married,secondary,1323,yes,yes,no
C135381,0.1161,0.6824,0.1459,55,services,married,secondary,0,no,no,no
C135382,0.1158,0.7668,0.1705,51,services,married,secondary,1703,yes,no,no
C135383,0.1161,0.806,0.1635,43,blue-collar,single,primary,181,yes,no,no
C135384,0.1158,0.8029,0.1582,53,blue-collar,married,secondary,148,yes,no,no
C135385,0.1161,0.7408,0.1672,40,blue-collar,married,primary,32,yes,no,no
C135386,0.1142,0.7969,0.1582,51,blue-collar,married,secondary,160,yes,no,no
C135387,0.1158,0.6041,0.1749,49,technician,married,secondary,0,yes,no,no
C135388,0.1158,0.6041,0.1672,36,blue-collar,married,secondary,0,yes,no,no
C135389,0.1157,0.703,0.1705,44,services,married,primary,3,yes,no,no
C135390,0.1157,0.7889,0.1629,54,blue-collar,married,primary,6242,yes,no,no
C135391,0.1158,0.7799,0.1705,50,services,divorced,secondary,339,yes,no,no
C135392,0.1142,0.6712,0.1772,51,technician,married,secondary,-1944,yes,no,yes
C135393,0.1158,0.5884,0.1753,55,blue-collar,married,secondary,2854,yes,no,no
C135394,0.1142,0.6836,0.1715,41,technician,married,secondary,77,yes,no,no
C135395,0.1142,0.6708,0.1635,32,management,married,tertiary,1544,yes,no,no
C135396,0.1158,0.6336,0.1656,35,blue-collar,single,secondary,2227,yes,no,no
C135397,0.1157,0.6929,0.1669,32,blue-collar,single,secondary,-219,yes,no,no
C135398,0.1158,0.7834,0.1715,30,entrepreneur,married,secondary,-388,yes,no,no
C135399,0.1161,0.703,0.1547,40,blue-collar,divorced,secondary,0,yes,no,no
C135400,0.1158,0.8025,0.1308,58,blue-collar,married,unknown,807,yes,no,no
C135401,0.1158,0.7962,0.1665,31,technician,single,secondary,656,yes,no,no
C135402,0.1142,0.7969,0.1742,40,blue-collar,married,secondary,1938,yes,no,no
C135403,0.1142,0.8025,0.1618,51,admin.,married,secondary,3025,no,no,yes
C135404,0.1157,0.7969,0.1742,38,technician,married,secondary,0,yes,yes,no
C135405,0.1157,0.7969,0.1672,36,blue-collar,married,secondary,2095,yes,no,no
C135406,0.1158,0.7598,0.1705,55,blue-collar,married,primary,728,yes,no,no
C135407,0.1161,0.806,0.1596,32,blue-collar,married,secondary,489,yes,no,no
C135408,0.1142,0.6712,0.1547,34,technician,divorced,secondary,592,yes,no,no
C135409,0.1142,0.6929,0.1705,25,services,married,secondary,51,yes,yes,no
C135410,0.1157,0.6941,0.1733,35,admin.,married,secondary,0,yes,no,no
C135411,0.1157,0.762,0.1705,28,services,married,secondary,15,yes,no,no
C135412,0.1158,0.6929,0.1784,45,admin.,single,secondary,-101,yes,no,no
C135413,0.4113,0.6929,0.1356,34,management,married,tertiary,676,no,no,no
C135414,0.1161,0.5698,0.154,60,blue-collar,married,unknown,2090,yes,no,yes
C135415,0.1161,0.6929,0.1765,49,blue-collar,married,secondary,-327,yes,no,no
C135416,0.1161,0.7962,0.1715,34,services,married,secondary,-99,yes,yes,no
C135417,0.1158,0.8029,0.1656,33,blue-collar,married,secondary,478,yes,no,no
